Country,Intercentrality
Albania,0.147229000000209
Algeria,0.0
American Samoa,0.0
Angola,0.0
Anguilla,25.30000000000024
Antigua and Barbuda,48.400000000001285
Argentina,0.000559999999950378
Aruba,0.0
Australia,0.0
Bahamas,16.96195400000005
Bahrain,2.201953999999489
Bangladesh,0.0
Barbados,42.90000000000106
Belgium,0.0
Belize,0.0
Benin,0.0
Bermuda,0.0
"Bonaire, Sint Eustatius and Saba",0.0
Brazil,0.0
British Indian Ocean Territory,0.0
Brunei,0.0
Bulgaria,45.040799000001016
Cambodia,0.0
Cameroon,0.0
Canada,0.0
Cape Verde,0.0
Cayman Islands,8.399999999999977
Chile,0.0
China,26.085861999999906
Christmas Island,0.0
Cocos (Keeling) Islands,0.0
Colombia,0.0
Comoros,0.0
"Congo, Dem. Rep.",0.0
"Congo, Rep.",0.0
Cook Islands,0.0
Costa Rica,0.0
Croatia,0.04080499999986387
Cuba,0.0
Cura�ao,0.0
Cyprus,15.1638159999996
C�te d'Ivoire,0.0
Denmark,80.10426600000028
Djibouti,0.009999999999990905
Dominica,16.49999999999983
Dominican Republic,0.6119540000000825
Ecuador,0.0
Egypt,66.21079599999996
Equatorial Guinea,0.0
Estonia,0.11156599999998207
Faroe Islands,0.0
Fiji,0.0
Finland,0.13016599999997425
France,0.0
French Guiana,0.0
French Polynesia,0.0
Gabon,0.0
Gambia,0.0
Georgia,0.0
Germany,56.561954000000924
Ghana,0.0
Gibraltar,45.67508900000058
Greece,0.09404100000034532
Greenland,0.0
Grenada,25.300000000000296
Guadeloupe,55.00000000000131
Guam,0.003730000000018663
Guatemala,0.0
Guernsey,0.09230700000023262
Guinea,0.0
Guinea-Bissau,0.0
Guyana,0.0
Haiti,0.0
Honduras,0.0
Iceland,0.0
India,62.17172400000038
Indonesia,0.0
Iran,20.86195399999997
Iraq,0.0
Ireland,0.0
Isle of Man,0.21221399999950563
Israel,0.0
Italy,53.96575499999972
Jamaica,8.399999999999977
Japan,9.361953999999969
Jersey,0.016275000000518958
Jordan,22.362953999999945
Kenya,0.0
Kiribati,0.0
Kuwait,2.2019539999997733
Latvia,0.021220000000084838
Lebanon,0.22572199999842724
Liberia,0.0
Libya,2.5219540000000507
Lithuania,0.08310999999997648
Madagascar,0.0
Malaysia,15.861953999999969
Maldives,0.0
Malta,0.019549999999810552
Marshall Islands,0.0
Martinique,55.000000000001364
Mauritania,0.0
Mauritius,0.0
Mayotte,0.0
Mexico,0.0
Micronesia,0.0
Monaco,0.02116999999981317
Montserrat,0.0
Morocco,0.11553399999962721
Mozambique,0.0
Myanmar,0.0
Namibia,0.0
Netherlands,56.582454000000666
New Caledonia,0.0
New Zealand,0.0
Nicaragua,0.0
Nigeria,0.0
Niue,0.0
Northern Mariana Islands,0.003730000000018663
Norway,0.0
Oman,0.0
Pakistan,0.0
Palau,0.0
Panama,0.0
Papua New Guinea,0.0
Peru,0.0
Philippines,0.0
Poland,0.028121999999996206
Portugal,0.0
Qatar,2.2019539999997733
Romania,45.04079900000056
Russia,0.0
R�union,0.0
Saint Barth�lemy,0.0
"Saint Helena, Ascension and Tristan da Cunha",0.0
Saint Kitts and Nevis,42.90000000000117
Saint Lucia,48.40000000000123
Saint Martin,0.0
Saint Pierre and Miquelon,0.0
Saint Vincent and the Grenadines,35.20000000000044
Samoa,0.0
Sao Tome and Principe,0.0
Saudi Arabia,22.36195399999997
Senegal,0.0
Seychelles,0.0
Sierra Leone,0.0
Singapore,0.0
Sint Maarten,35.20000000000107
Solomon Islands,0.0
Somalia,0.0
South Africa,0.0
South Korea,18.22390799999988
Spain,10.973787999999615
Sri Lanka,0.0
Sudan,0.0
Suriname,0.0
Sweden,80.19352000000032
Syria,0.4450599999993301
Taiwan,0.0
Tanzania,0.0
Thailand,39.447815999999875
Timor-Leste,0.0
Togo,0.0
Tokelau,0.0
Tonga,0.0
Trinidad and Tobago,13.20000000000016
Tunisia,0.0
Turkey,55.12239700000043
Turks and Caicos Islands,0.0
Uganda,0.0
Ukraine,0.0
United Arab Emirates,43.20976999999999
United Kingdom,86.66085000000083
United States,71.68586200000112
Uruguay,0.000559999999950378
Vanuatu,0.0
Venezuela,0.0
Vietnam,0.0
Virgin Islands (U.K.),13.20000000000016
Virgin Islands (U.S.),0.0
Wallis and Futuna,0.0
Yemen,0.009999999999990905
