Country,Intercentrality
Albania,0.17975100000035127
Algeria,0.0
American Samoa,0.0
Angola,0.0
Anguilla,25.300000000000523
Antigua and Barbuda,48.40000000000089
Argentina,0.000559999999950378
Aruba,0.5619540000000143
Australia,0.0
Bahamas,30.69695400000046
Bahrain,2.5519539999993412
Bangladesh,0.0
Barbados,42.90000000000089
Belgium,0.3369540000001052
Belize,0.0
Benin,0.0
Bermuda,0.0
"Bonaire, Sint Eustatius and Saba",0.0
Brazil,0.0
British Indian Ocean Territory,0.0
Brunei,0.0
Bulgaria,45.049492999999984
Cambodia,0.0
Cameroon,0.0
Canada,82.92995400000132
Cape Verde,0.0
Cayman Islands,8.399999999999977
Chile,0.0
China,93.96395400000199
Christmas Island,0.0
Cocos (Keeling) Islands,0.0
Colombia,0.0
Comoros,0.0
"Congo, Dem. Rep.",0.0
"Congo, Rep.",0.0
Cook Islands,0.0
Costa Rica,0.0
Croatia,0.049078999999778716
Cuba,0.0
Cura�ao,1.0239079999996648
Cyprus,15.19859200000144
C�te d'Ivoire,0.0
Denmark,80.1042660000013
Djibouti,0.009999999999990905
Dominica,16.5
Dominican Republic,0.7369539999992867
Ecuador,0.0
Egypt,107.48675400000195
Equatorial Guinea,0.0
Estonia,0.11156600000003891
Faroe Islands,0.0
Fiji,0.0
Finland,0.1301660000000311
France,0.3369539999996505
French Guiana,0.0
French Polynesia,0.0
Gabon,0.0
Gambia,0.0
Georgia,0.0
Germany,117.33095400000161
Ghana,0.0
Gibraltar,95.46395400000188
Greece,0.1145790000003899
Greenland,0.0
Grenada,25.300000000000523
Guadeloupe,55.00000000000091
Guam,0.003729999999904976
Guatemala,0.0
Guernsey,0.11197700000150235
Guinea,0.0
Guinea-Bissau,0.0
Guyana,0.0
Haiti,0.0
Honduras,0.0
Iceland,0.0
India,112.46395400000199
Indonesia,0.0
Iran,29.396953999999937
Iraq,0.0
Ireland,10.596954000000096
Isle of Man,0.26555399999938345
Israel,0.0
Italy,98.56245400000194
Jamaica,8.399999999999977
Japan,142.86395400000208
Jersey,0.019530000000600012
Jordan,30.89895399999989
Kenya,0.0
Kiribati,0.0
Kuwait,2.551953999999114
Latvia,0.02121999999997115
Lebanon,0.27813799999989897
Liberia,0.0
Libya,2.931954000000019
Lithuania,0.08310999999980595
Madagascar,0.0
Malaysia,23.896953999999937
Maldives,0.0
Malta,0.023190000000909095
Marshall Islands,0.0
Martinique,55.000000000000796
Mauritania,0.0
Mauritius,0.0
Mayotte,0.0
Mexico,0.0
Micronesia,0.0
Monaco,0.025125000000912223
Montserrat,0.0
Morocco,0.14143399999966277
Mozambique,0.0
Myanmar,0.0
Namibia,0.0
Netherlands,118.38986200000136
New Caledonia,0.0
New Zealand,0.0
Nicaragua,0.0
Nigeria,0.0
Niue,0.0
Northern Mariana Islands,0.003729999999904976
Norway,64.29695400000014
Oman,0.0
Pakistan,0.0
Palau,0.0
Panama,0.0
Papua New Guinea,0.0
Peru,0.0
Philippines,0.0
Poland,0.028121999999825675
Portugal,0.0
Qatar,2.551953999999114
Romania,45.04949300000078
Russia,0.0
R�union,0.0
Saint Barth�lemy,0.0
"Saint Helena, Ascension and Tristan da Cunha",0.0
Saint Kitts and Nevis,42.900000000001
Saint Lucia,48.400000000001114
Saint Martin,0.0
Saint Pierre and Miquelon,0.0
Saint Vincent and the Grenadines,35.20000000000073
Samoa,0.0
Sao Tome and Principe,0.0
Saudi Arabia,30.896953999999937
Senegal,0.0
Seychelles,0.0
Sierra Leone,0.0
Singapore,0.0
Sint Maarten,35.20000000000073
Solomon Islands,0.0
Somalia,0.0
South Africa,0.0
South Korea,93.96395400000199
Spain,21.534687999999733
Sri Lanka,0.0
Sudan,0.0
Suriname,0.0
Sweden,80.1935200000014
Syria,0.5498360000013918
Taiwan,0.0
Tanzania,0.0
Thailand,100.46395400000199
Timor-Leste,0.0
Togo,0.0
Tokelau,0.0
Tonga,0.0
Trinidad and Tobago,13.20000000000016
Tunisia,0.0
Turkey,55.148479000001316
Turks and Caicos Islands,0.0
Uganda,0.0
Ukraine,0.0
United Arab Emirates,60.969770000000494
United Kingdom,243.6530760000025
United States,288.2868160000025
Uruguay,0.000559999999950378
Vanuatu,0.0
Venezuela,0.0
Vietnam,0.0
Virgin Islands (U.K.),13.20000000000016
Virgin Islands (U.S.),0.0
Wallis and Futuna,0.0
Yemen,0.009999999999990905
