Country,Intercentrality
Albania,0.4280149999540299
Algeria,14.552072000005865
American Samoa,0.0
Angola,850.1530079998483
Anguilla,189.86414399989008
Antigua and Barbuda,459.81035999969754
Argentina,1467.931757999977
Aruba,9.252071999995678
Australia,9864.9323199992
Bahamas,1872.2640079998455
Bahrain,9.312071999731415
Bangladesh,0.0
Barbados,471.7008480000877
Belgium,22.382072000000335
Belize,1328.180879999978
Benin,850.1530079998411
Bermuda,1002.0660079999216
"Bonaire, Sint Eustatius and Saba",0.0
Brazil,4915.929581999553
British Indian Ocean Territory,0.0
Brunei,0.0
Bulgaria,236.09877600001346
Cambodia,0.0
Cameroon,850.1530079998847
Canada,2845.8622179996455
Cape Verde,0.0
Cayman Islands,840.4660159997511
Chile,1467.8710079999
China,4682.965911999556
Christmas Island,0.0
Cocos (Keeling) Islands,0.0
Colombia,3451.7158159994287
Comoros,0.0
"Congo, Dem. Rep.",0.0
"Congo, Rep.",0.0
Cook Islands,0.0
Costa Rica,2415.1490079997166
Croatia,0.12612699998135213
Cuba,0.0
Cura�ao,2633.438079999578
Cyprus,256.74426799961657
C�te d'Ivoire,850.1530079998556
Denmark,3884.988482999579
Djibouti,0.010000000002037268
Dominica,256.6414600001299
Dominican Republic,2603.9590079996124
Ecuador,1971.925879999857
Egypt,686.513765999458
Equatorial Guinea,0.0
Estonia,2070.887807999905
Faroe Islands,0.0
Fiji,4220.365405999619
Finland,2072.150714999858
France,1128.0710079998826
French Guiana,2190.4910079998444
French Polynesia,0.0
Gabon,850.1530079998556
Gambia,0.0
Georgia,0.2653569998947205
Germany,4056.7713809995694
Ghana,850.1530079998556
Gibraltar,436.5162079998772
Greece,263.9310159999004
Greenland,0.0
Grenada,471.70084799995675
Guadeloupe,706.5518199998187
Guam,3770.026413999258
Guatemala,4604.728879999675
Guernsey,0.2983719998592278
Guinea,0.0
Guinea-Bissau,0.0
Guyana,0.0
Haiti,0.0
Honduras,2041.0688799998534
Iceland,0.0
India,3244.324023999645
Indonesia,0.0
Iran,166.41076599997905
Iraq,0.0
Ireland,2189.4260079999076
Isle of Man,0.7703499998387997
Israel,263.85629199990217
Italy,1083.4550060002512
Jamaica,375.6730079998815
Japan,15657.37602399903
Jersey,0.050219999880937394
Jordan,297.7563959998661
Kenya,0.0
Kiribati,0.0
Kuwait,9.312071999789623
Latvia,0.3880460000509629
Lebanon,1.0556179995837738
Liberia,0.0
Libya,11.032072000103653
Lithuania,1.7841090000365512
Madagascar,0.0
Malaysia,2169.503395999949
Maldives,0.0
Malta,0.056990000121004414
Marshall Islands,0.0
Martinique,3337.1436759996286
Mauritania,0.0
Mauritius,289.8144599995212
Mayotte,0.0
Mexico,2188.3588799998324
Micronesia,0.0
Monaco,0.061845000098401215
Montserrat,0.0
Morocco,0.38823600008618087
Mozambique,0.0
Myanmar,0.0
Namibia,0.0
Netherlands,1864.8030079999808
New Caledonia,0.0
New Zealand,4220.36540599959
Nicaragua,1504.5310079999472
Nigeria,850.1530079997538
Niue,0.0
Northern Mariana Islands,0.3912359998357715
Norway,514.1530079999648
Oman,0.0
Pakistan,0.0
Palau,0.0
Panama,3440.26581599957
Papua New Guinea,0.0
Peru,4780.341887999566
Philippines,3716.8496699998577
Poland,0.5169659998718998
Portugal,1810.4730079994697
Qatar,9.312071999789623
Romania,236.09877599988977
Russia,1.2593069999638828
R�union,289.8144599995212
Saint Barth�lemy,0.0
"Saint Helena, Ascension and Tristan da Cunha",0.0
Saint Kitts and Nevis,372.0282879996885
Saint Lucia,471.70084799995675
Saint Martin,0.0
Saint Pierre and Miquelon,0.0
Saint Vincent and the Grenadines,471.70084799995675
Samoa,0.0
Sao Tome and Principe,0.0
Saudi Arabia,297.68039599998156
Senegal,850.1530079997538
Seychelles,0.0
Sierra Leone,0.0
Singapore,6393.738245999499
Sint Maarten,282.0462159997842
Solomon Islands,0.0
Somalia,0.0
South Africa,1113.370395999802
South Korea,3975.5309119998637
Spain,2610.8788099994417
Sri Lanka,0.0
Sudan,0.0
Suriname,0.0
Sweden,4080.107750999632
Syria,1.9764789994151215
Taiwan,3888.3309119998594
Tanzania,0.0
Thailand,144.27707199998986
Timor-Leste,0.0
Togo,0.0
Tokelau,0.0
Tonga,0.0
Trinidad and Tobago,2572.5097839998925
Tunisia,0.0
Turkey,579.8536719998156
Turks and Caicos Islands,1327.0960079999277
Uganda,0.0
Ukraine,0.0
United Arab Emirates,443.85868399983883
United Kingdom,9256.616953998731
United States,30063.190347999043
Uruguay,0.06131000004825182
Vanuatu,0.0
Venezuela,3537.845879999775
Vietnam,0.0
Virgin Islands (U.K.),95.48207199988974
Virgin Islands (U.S.),2356.87100799982
Wallis and Futuna,0.0
Yemen,0.010000000002037268
