Country,Intercentrality
Albania,0.5435459999425802
Algeria,4317.901305000982
American Samoa,0.0
Angola,1308.6389650009514
Anguilla,240.8059300003224
Antigua and Barbuda,731.6249650003592
Argentina,2186.6720670001523
Aruba,11.551645000043209
Australia,12673.676758999994
Bahamas,3032.2078150009183
Bahrain,910.4814649995678
Bangladesh,3394.3613870003173
Barbados,1120.5939649994107
Belgium,28.229265000016312
Belize,2117.700387000121
Benin,1308.6389650010387
Bermuda,1696.589387000131
"Bonaire, Sint Eustatius and Saba",712.9389650000812
Brazil,7569.3800819997705
British Indian Ocean Territory,0.0
Brunei,0.0
Bulgaria,1770.3438529999694
Cambodia,0.0
Cameroon,1308.6389650010387
Canada,4448.101597000175
Cape Verde,0.0
Cayman Islands,1760.3753870003275
Chile,2186.6003870000714
China,5732.53411300022
Christmas Island,0.0
Cocos (Keeling) Islands,0.0
Colombia,5647.652807000195
Comoros,0.0
"Congo, Dem. Rep.",0.0
"Congo, Rep.",0.0
Cook Islands,0.0
Costa Rica,3717.849331000165
Croatia,0.1506789999839384
Cuba,0.0
Cura�ao,5126.082480999787
Cyprus,3008.8201410000765
C�te d'Ivoire,1308.638965000806
Denmark,5250.17563700024
Djibouti,1.22414500018931
Dominica,899.7318650001544
Dominican Republic,5884.010037000422
Ecuador,3037.792871000216
Egypt,9480.222421000726
Equatorial Guinea,0.0
Estonia,2410.78866500016
Faroe Islands,7.011644999482087
Fiji,4926.498565000147
Finland,2412.3309370000497
France,17630.04750899886
French Guiana,3218.424386999788
French Polynesia,0.0
Gabon,1308.638965000806
Gambia,0.0
Georgia,0.31702700023015495
Germany,5917.833658000178
Ghana,1308.638965000806
Gibraltar,268.85546500002965
Greece,5439.8369850007875
Greenland,0.0
Grenada,944.2014649998455
Guadeloupe,2336.8523650003044
Guam,4950.139767999935
Guatemala,6996.92632100069
Guernsey,3839.244133000102
Guinea,0.0
Guinea-Bissau,0.0
Guyana,0.0
Haiti,1931.4414089999482
Honduras,3162.1893090005615
Iceland,7.011644999976852
India,13687.160352999446
Indonesia,271.6864650001953
Iran,2178.619365000035
Iraq,758.11646499997
Ireland,3449.0891129999654
Isle of Man,12.412704999718699
Israel,3481.036134999784
Italy,14158.337706000137
Jamaica,2720.9647090003273
Japan,19880.746483998984
Jersey,6822.50461100039
Jordan,316.2004650003364
Kenya,0.0
Kiribati,0.0
Kuwait,1233.2694650000049
Latvia,0.9950429999589687
Lebanon,0.999238999793306
Liberia,0.0
Libya,13.799264999732259
Lithuania,2.406911000260152
Madagascar,0.0
Malaysia,5136.534932999115
Maldives,658.5289650000923
Malta,3017.234441000037
Marshall Islands,0.0
Martinique,4603.954787000213
Mauritania,0.0
Mauritius,387.0754649992741
Mayotte,0.0
Mexico,3367.7593090001174
Micronesia,0.0
Monaco,0.07287999965774361
Montserrat,399.3889649998164
Morocco,36.91716499971517
Mozambique,0.0
Myanmar,0.0
Namibia,0.0
Netherlands,2996.3093650013034
New Caledonia,0.0
New Zealand,4926.498565000089
Nicaragua,2313.8214090005495
Nigeria,1308.6389650007477
Niue,0.0
Northern Mariana Islands,0.47044899968022946
Norway,782.4014649999735
Oman,2693.838687000869
Pakistan,3280.285387000331
Palau,0.0
Panama,5483.033081000001
Papua New Guinea,0.0
Peru,7371.484742000437
Philippines,5167.952113000079
Poland,0.6266590002924204
Portugal,2807.7044650001044
Qatar,911.6614649993571
Romania,1770.3438529999548
Russia,1.5386719998932676
R�union,387.07546499928867
Saint Barth�lemy,631.0589649998874
"Saint Helena, Ascension and Tristan da Cunha",0.0
Saint Kitts and Nevis,933.1847789997992
Saint Lucia,1325.4564650003158
Saint Martin,3404.5411299992556
Saint Pierre and Miquelon,0.0
Saint Vincent and the Grenadines,1061.3714650006586
Samoa,0.0
Sao Tome and Principe,0.0
Saudi Arabia,8006.380815000404
Senegal,1308.6389650007477
Seychelles,0.0
Sierra Leone,0.0
Singapore,8447.30504900057
Sint Maarten,359.1413950000424
Solomon Islands,0.0
Somalia,0.0
South Africa,1691.06146500037
South Korea,5437.073113000093
Spain,3859.2131649990188
Sri Lanka,1714.982887000515
Sudan,1772.4292650001444
Suriname,0.0
Sweden,5097.59374499986
Syria,1.8377609993331134
Taiwan,5349.3731130000815
Tanzania,0.0
Thailand,3462.001387000055
Timor-Leste,0.0
Togo,0.0
Tokelau,0.0
Tonga,0.0
Trinidad and Tobago,4437.396870999612
Tunisia,4288.461304999801
Turkey,4511.889842999924
Turks and Caicos Islands,1951.49538700025
Uganda,0.0
Ukraine,0.0
United Arab Emirates,4969.878786999296
United Kingdom,14903.439583002575
United States,65567.58636199994
Uruguay,0.07224000005226117
Vanuatu,0.0
Venezuela,5698.866838999864
Vietnam,0.0
Virgin Islands (U.K.),120.95296500032418
Virgin Islands (U.S.),3476.0243869998376
Wallis and Futuna,0.0
Yemen,1650.5209100000939
