Country,Intercentrality
Albania,0.5490940002200659
Algeria,4482.884079000127
American Samoa,0.0
Angola,1341.2464650007605
Anguilla,247.60093000029156
Antigua and Barbuda,750.427465000219
Argentina,2252.685126999844
Aruba,11.89914500003215
Australia,7293.420561999286
Bahamas,3041.7653310008463
Bahrain,939.5089649993315
Bangladesh,3629.345386999674
Barbados,1150.6214649986505
Belgium,29.17676499998197
Belize,2192.722886999836
Benin,1341.2464650008478
Bermuda,1792.2628869998152
"Bonaire, Sint Eustatius and Saba",731.1464649998525
Brazil,8101.405141999057
British Indian Ocean Territory,0.0
Brunei,0.0
Bulgaria,2933.28991700006
Cambodia,0.0
Cameroon,1341.2464650008478
Canada,4886.982611999236
Cape Verde,0.0
Cayman Islands,1599.1393649999518
Chile,2252.612886999792
China,7111.566177999295
Christmas Island,0.0
Cocos (Keeling) Islands,0.0
Colombia,6912.261871999464
Comoros,0.0
"Congo, Dem. Rep.",0.0
"Congo, Rep.",0.0
Cook Islands,0.0
Costa Rica,3880.070331000039
Croatia,0.15214099996956065
Cuba,0.0
Cura�ao,5464.933480998807
Cyprus,3409.3629469997395
C�te d'Ivoire,1341.2464650006004
Denmark,5345.669684000837
Djibouti,1.2416450001765043
Dominica,923.7293649992353
Dominican Republic,5455.9427799999685
Ecuador,3147.9603710001684
Egypt,8163.335712999906
Equatorial Guinea,0.0
Estonia,2430.1409650000714
Faroe Islands,72.29046499929973
Fiji,3311.4751289994747
Finland,2448.289565000712
France,17703.574524998316
French Guiana,3412.237886999399
French Polynesia,0.0
Gabon,1341.2464650006004
Gambia,0.0
Georgia,1136.6331070004817
Germany,6046.633145000291
Ghana,1341.2464650005422
Gibraltar,288.05296499992255
Greece,6213.066773000624
Greenland,0.0
Grenada,969.8989649991126
Guadeloupe,2398.7573649997357
Guam,3820.184291999438
Guatemala,7260.38882099968
Guernsey,4304.848972999796
Guinea,0.0
Guinea-Bissau,0.0
Guyana,0.0
Haiti,1913.727886999899
Honduras,3270.556809000467
Iceland,7.079144999908749
India,13143.299771998849
Indonesia,578.7264650001889
Iran,2241.5243649997574
Iraq,777.3014649998368
Ireland,3681.140482999661
Isle of Man,12.790684999665245
Israel,3884.0572230006946
Italy,15580.243482998849
Jamaica,4144.099709000133
Japan,14074.319746001318
Jersey,7629.803030999814
Jordan,294.84196500017424
Kenya,0.0
Kiribati,0.0
Kuwait,1270.0544649998337
Latvia,1.0112869999429677
Lebanon,1.0148250011989148
Liberia,0.0
Libya,14.22676499967929
Lithuania,2.4519110003166134
Madagascar,0.0
Malaysia,5547.012612998718
Maldives,675.1264650000085
Malta,3111.838182999869
Marshall Islands,0.0
Martinique,4841.328286999749
Mauritania,0.0
Mauritius,361.87296499898366
Mayotte,0.0
Mexico,3492.5268089998863
Micronesia,0.0
Monaco,0.0734449995943578
Montserrat,409.556464999725
Morocco,38.26306499967177
Mozambique,0.0
Myanmar,0.0
Namibia,0.0
Netherlands,3072.12786500089
New Caledonia,73.29046499989636
New Zealand,3311.475128999824
Nicaragua,2401.7464090003195
Nigeria,1341.2464650005422
Niue,0.0
Northern Mariana Islands,0.47540899965679273
Norway,802.2089649998379
Oman,2614.8336870008206
Pakistan,3399.552887000129
Palau,0.0
Panama,5959.184646000198
Papua New Guinea,0.0
Peru,7757.920741999522
Philippines,5719.667677999692
Poland,0.634159000343061
Portugal,2878.492764999697
Qatar,940.6689649991458
Romania,2133.6942369999597
Russia,3991.073855001421
R�union,361.87296499898366
Saint Barth�lemy,647.4264649997785
"Saint Helena, Ascension and Tristan da Cunha",0.0
Saint Kitts and Nevis,958.9247789997462
Saint Lucia,1362.7839650001551
Saint Martin,3496.368629999037
Saint Pierre and Miquelon,0.0
Saint Vincent and the Grenadines,1089.84896499959
Samoa,0.0
Sao Tome and Principe,0.0
Saudi Arabia,7302.228750000097
Senegal,1341.2464650005422
Seychelles,0.0
Sierra Leone,0.0
Singapore,9995.734678999826
Sint Maarten,369.3513949999906
Solomon Islands,0.0
Somalia,0.0
South Africa,1655.9089649997477
South Korea,6619.763677999712
Spain,3975.7790649987
Sri Lanka,1758.0453870003694
Sudan,1666.2467649999744
Suriname,0.0
Sweden,5180.474692999414
Syria,1.867044999205973
Taiwan,6562.863677999689
Tanzania,0.0
Thailand,3705.5453869997873
Timor-Leste,0.0
Togo,0.0
Tokelau,0.0
Tonga,0.0
Trinidad and Tobago,4675.915370998424
Tunisia,4448.7240790001815
Turkey,5696.2130949991115
Turks and Caicos Islands,1987.2678870000236
Uganda,0.0
Ukraine,0.0
United Arab Emirates,5116.263786998941
United Kingdom,16393.48968300155
United States,72579.55575800122
Uruguay,0.07280000005266629
Vanuatu,0.0
Venezuela,6340.529403999171
Vietnam,0.0
Virgin Islands (U.K.),124.35046500034514
Virgin Islands (U.S.),3682.0378869995766
Wallis and Futuna,0.0
Yemen,1539.7559099999198
